"209","C1","St Ouen l'Aumone Liesse","c1ff8d1de2806e07","Pierrelaye","29c7ab3926941893","2.6037270730929"
"210","C1","Pierrelaye","29c7ab3926941893","St Ouen l'Aumone Liesse","c1ff8d1de2806e07","2.6037270730929"
"211","C1","Pierrelaye","29c7ab3926941893","Montigny Beauchamp","b0f4898699348546","3.4604126195603"
"212","C1","Montigny Beauchamp","b0f4898699348546","Pierrelaye","29c7ab3926941893","3.4604126195603"
"213","C1","Montigny Beauchamp","b0f4898699348546","Franconville Le Plessis Bouchard","6874a667a54e24ab","3.1086289954085"
"214","C1","Franconville Le Plessis Bouchard","6874a667a54e24ab","Montigny Beauchamp","b0f4898699348546","3.1086289954085"
"215","C1","Franconville Le Plessis Bouchard","6874a667a54e24ab","Cernay","0899f144bc588aa5","1.8315522797174"
"216","C1","Cernay","0899f144bc588aa5","Franconville Le Plessis Bouchard","6874a667a54e24ab","1.8315522797174"
"217","C1","Cernay","0899f144bc588aa5","Ermont Eaubonne","fe90ec9eb7e1fc42","1.1863363478406"
"218","C1","Ermont Eaubonne","fe90ec9eb7e1fc42","Cernay","0899f144bc588aa5","1.1863363478406"
"219","C1","Ermont Eaubonne","fe90ec9eb7e1fc42","Saint Gratien","d46baa08638ed4c5","2.1550948827319"
"220","C1","Saint Gratien","d46baa08638ed4c5","Ermont Eaubonne","fe90ec9eb7e1fc42","2.1550948827319"
"221","C1","Saint Gratien","d46baa08638ed4c5","Epinay sur Seine","27c8dfd80b5d710e","1.6346379971582"
"222","C1","Epinay sur Seine","27c8dfd80b5d710e","Saint Gratien","d46baa08638ed4c5","1.6346379971582"
"223","C1","Epinay sur Seine","27c8dfd80b5d710e","Gennevilliers","650960c5c04ba4c5","2.2832957754688"
"224","C1","Gennevilliers","650960c5c04ba4c5","Epinay sur Seine","27c8dfd80b5d710e","2.2832957754688"
"225","C1","Gennevilliers","650960c5c04ba4c5","Les Gresillions","81b58671d6b8efbe","1.5543809843485"
"226","C1","Les Gresillions","81b58671d6b8efbe","Gennevilliers","650960c5c04ba4c5","1.5543809843485"
"227","C1","Les Gresillions","81b58671d6b8efbe","Saint Ouen","0d0234c099020695","1.2324276880141"
"228","C1","Saint Ouen","0d0234c099020695","Les Gresillions","81b58671d6b8efbe","1.2324276880141"
"229","C1","Saint Ouen","0d0234c099020695","Porte de Clichy","e61f9e3b70c73f0a","1.9967941658119"
"230","C1","Porte de Clichy","e61f9e3b70c73f0a","Saint Ouen","0d0234c099020695","1.9967941658119"
"231","C1","Porte de Clichy","e61f9e3b70c73f0a","Pereire Levallois","60dc54242101b7d7","1.3019019529433"
