"197","2.29499","48.82994","Georges Brassens","8c3734f46b9670fd"
"198","2.30057","48.87203","George V","b4ed08a4f41c2eb0"
"199","2.13676","48.69811","Gif sur Yvette","0f7ed8cd6ffcff84"
"200","2.37092","48.87005","Goncourt","4ba2d0ebd38f1e07"
"201","2.46347","49.02386","Goussainville","6e301c263c7e0ef7"
"202","2.43603","48.64802","Grand Bourg","04921191526cea26"
"203","2.3434","48.87155","Grands Boulevards","fb6ed5044d051583"
"204","2.31789","48.68534","Gravigny Balizy","db494345eb464090"
"205","2.72863","48.74532","Gretz Armainvilliers","9bc0eb28f7ac9548"
"206","2.39575","48.65328","Grigny Centre","887f8d0fb5469099"
"207","2.32726","48.89282","Guy Moquet","6e7a8d4f2f4d573d"
"208","2.32902","48.87516","Haussmann St Lazare","1cce3408a0428aa5"
"209","2.32872","48.87357","Havre Caumartin","7f5ad80bb71b2d1e"
"210","2.40276","48.89139","Hoche","26f1346678bce616"
"211","2.42504","48.91584","Hopital avicenne","f0a84e83da51e727"
"212","2.37126","48.93354","Hopital Delafontaine","bcd515ac6c831769"
"213","2.35161","48.85755","Hotel de Ville","edfd3e4fc61f9706"
"214","2.44379","48.90668","Hotel de ville de Bobigny","6a8b7f15627e8b88"
"215","2.39223","48.92746","Hotel de ville de La Courneuve","f0975308d74a5fb7"
"216","2.18456","48.92067","Houilles Carrieres sur Seine","43056aaa9fd0c2a5"
"217","2.29388","48.86484","Iena","0057e733c08b6556"
"218","2.23093","48.74014","Igny","7ededd61a6df5803"
"219","2.31329","48.86297","Invalides","2954b756e5b113ac"
"220","2.25876","48.81974","Issy","37da98463b426590"
"221","2.26293","48.82946","Issy Val de Seine","1be7b58cfc91b2c2"
"222","2.39125","48.81436","Ivry sur Seine","005a35e289913600"
"223","2.36051","48.87114","Jacques Bonsergent","30ac708a0829df4a"
"224","2.25831","48.82311","Jacques Henri Lartigue","35212fd6c07eccfe"
"225","2.26804","48.85247","Jasmin","55e9e79e7c7273e7"
"226","2.37066","48.88295","Jaures","75c2c072dcddcb34"
"227","2.27695","48.84638","Javel","7daecc04dd9f09ef"
"228","2.27861","48.84639","Javel Andre Citroen","4b81a9df416f7bb1"
"229","2.31961","48.82454","Jean Moulin","55f1e32c53eebb2b"
"230","2.46386","48.82106","Joinville le Pont","b39a4ffaaa9de00c"
"231","2.38951","48.8753","Jourdain","5993ebb0a0661f08"
"232","2.16316","48.76475","Jouy en josas","2119a72aa13505e8"
"233","2.34444","48.89242","Jules Joffrin","68fc48d628e02cc0"
"234","2.35466","48.84599","Jussieu","e02e7ea0d8e0c109"
"235","2.38276","48.68981","Juvisy sur Orge","e19eeb5bea981bf8"
"236","2.29335","48.87149","Kleber","32a27ca24c87a9f1"
"237","2.49004","49.13876","La Borne Blanche","9341b0321d362461"
"238","2.36041","48.88442","La Chapelle","ee721318121c662a"
"239","2.38453","48.93012","La Courneuve 6 Routes","e2fad593a815ee5d"
"240","2.41076","48.92074","La Courneuve 8 Mai 1945","7b7dc76becd5ad64"
"241","2.38454","48.92409","La Courneuve Aubervilliers","370585bf78a77a52"
"242","2.30457","48.76214","La Croix Berny","4fe9af7909fde0b8"
"243","2.23684","48.89252","La Defense","5fa39a733b79d606"
"244","2.4373","48.90984","La Ferme","af31e5beeb2b1465"
"245","2.35187","48.48486","La ferte Alais","e2286d9fe81fb6ad"
"246","2.3256","48.88749","La Fourche","d33e33a26b96cd1f"
"247","2.15262","48.695","La Hacquiniere","f2644300ece20a86"
"248","2.33885","48.88971","Lamarck Caulaincourt","c1251fc9652a852e"
"249","2.6243","48.53968","La Mee sur Seine","740c8cd692d2bbe4"
"250","2.29825","48.84906","La Motte Picquet Grenelle","9ccc1fd66436dde5"
"251","2.27438","48.85795","La Muette","2f6ac6eec96deb1d"
"252","2.26739","48.59165","La Norville St Germain Les Arpajon","bf2e71c73c6108bf"
"253","2.33331","48.80758","Laplace","4e88ad73603d94c7"
"254","2.36164","48.9175","La Plaine Stade de France","417448c31d672de1"
"255","2.24964","48.51885","Lardy","dbfb418bc22bedc2"
"256","2.31053","48.85768","La Tour Maubourg","381c7f7cde1d0307"
"257","2.37937","48.88534","Laumiere","f8c3e9aca0d9d317"
"258","2.51297","48.79496","La Varenne Chevrieres","1e6ba2f62b39d8ec"
"259","2.47675","48.93222","Le Blanc Mesnil","52c3351f4e623c1d"
"260","2.42576","48.93073","Le Bourget","f394cadc11ffbc08"
"261","2.45062","48.62331","Le Bras de Fer","d38882c219da5ee4"
"262","2.55306","48.87735","Le Chenay Gagny","81ca8a05dfaa7f37"
"263","2.3761","48.85128","Ledru Rollin","fd0c016da659e226"
"264","2.19162","48.70482","Le Guichet","768eb5e48aef7c91"
"265","2.3617","48.81057","Le Kremlin Bicetre","8f079a5ef63b7f18"
"266","2.48584","48.80508","Le Parc de St Maur","2a16a667586e9392"
"267","2.34043","48.87497","Le Peletier","872b8434efe96618"
"268","2.51202","48.88924","Le Raincy Villemomble Montfermeil","3ffe3e662bbbb33a"
"269","2.28618","48.92311","Les Agnettes","1f83b63911a601e0"
"270","2.40955","48.78273","Les Ardoines","9b73054382ee69cf"
"271","2.28756","48.73961","Les Baconnets","a500cc38cff3d86b"
"272","2.51104","48.82491","Les Boullereaux Champigny","3e736a91b6a4512d"
"273","2.22044","48.85692","Les Coteaux","16a96b82b4e78c9a"
"274","2.35177","48.83701","Les Gobelins","29a00a5524bd0e68"
"275","2.31417","48.92019","Les Gresillions","81b58671d6b8efbe"
"276","2.34605","48.86258","Les Halles","8456ba7c4ad296c1"
"277","2.22115","48.84986","Les Milons","b7c6f78e37535aa1"
"278","2.25107","48.82139","Les Moulineaux","1b97db4ac7e62492"
"279","2.47652","49.0323","Les Noux","1af6a0d1b45fea67"
"280","2.2716","48.88141","Les Sablons","d583c39746c339c2"
"281","2.41761","48.74539","Les Saules","103ca14058d83d3d"
"282","2.57957","48.82328","Les Yvris Noisy le Grand","4260434e332c66d3"
"283","2.43223","48.78846","Le Vert de Maisons","54e8295380ceb55e"
"284","2.13452","48.89012","Le Vesinet Centre","dd0a65b416e95af2"
"285","2.12182","48.89827","Le Vesinet Le Pecq","f696b8128238e64e"
"286","2.43864","48.90691","Liberation","a6e89bf747a6fb56"
"287","2.4073","48.82573","Liberte","577db173c88664ec"
"288","2.32698","48.87968","Liege","344ee57ba7a4d4b4"
"289","2.56945","48.62836","Lieusaint Moissy","681bb932212370a7"
"290","2.63413","48.839","Lognes","161a37dfaa86644a"
"291","2.29427","48.70223","Longjumeau","d3082cf6e166b0c8"
"292","2.36517","48.88123","Louis Blanc","679d9dd4df482152"
"293","2.28807","48.8893","Louise Michel","ad46f8d7ddb3833d"
"294","2.28172","48.83862","Lourmel","401d78cf275be440"
"295","2.34072","48.8609","Louvre Rivoli","d0b6350c0a40a6b8"
"296","2.50197","49.04935","Louvres","2d89b61587dcf2f8"
"297","2.21158","48.70605","Lozere","e64262fdb05058b6"
"298","2.34037","48.84671","Luxembourg","06630c890abadde9"
"299","2.33543","48.85297","Mabillon","ff8ce6d0da960895"
"300","2.32446","48.86978","Madeleine","f08fcde009a56971"
"301","2.35826","48.88016","Magenta","b91cc2c1416fcca9"
"302","2.30553","48.90394","Mairie de Clichy","ed82849e9523efe2"
"303","2.442","48.86226","Mairie de Montreuil","62b50593139b9c7a"
"304","2.41628","48.87985","Mairie des Lilas","e4e73c6909f3c5f7"
"305","2.33384","48.91204","Mairie de St Ouen","c27c659cc08ea83c"
"306","2.27317","48.82427","Mairie d'Issy","6b3733575f085663"
"307","2.38338","48.81116","Mairie d'Ivry","9ff42d06e83de7fe"
"308","2.35853","48.82217","Maison Blanche","1f00ce34ede68a37"
"309","2.42664","48.80178","Maisons Alfort Alfortville","38705ebe436e7d03"
"310","2.44621","48.80257","Maisons Alfort Les Juilliottes","f6638071ddb16b69"
"311","2.43616","48.80822","Maisons Alfort Stade","c38080d0406477e0"
"312","2.14419","48.9461","Maisons Laffitte","da8eaf91c00a4d8d"
"313","2.39337","48.39369","Maisse","5e8f3fb320a898b5"
"314","2.29833","48.82305","Malakoff Plateau de Vanves","2a344a4d208cd679"
"315","2.29675","48.81522","Malakoff Rue Etienne Dolet","6e32d6eca38feac7"
"316","2.31094","48.88248","Malesherbes","b13353903b1c4406"
"317","2.405833","48.296111","Malesherbes (Loiret)","dfbcb0a686a695da"
"318","2.40629","48.8528","Maraichers","003b5b1636e22739"
